area,district,property_type,price,listing_type,price_ty
60.2,Thị xã Sơn Tây,dat,1500000000,ban,1.5
66.1999,Quận Hà Đông,dat,4000000000,ban,4.0
60.5,Thị xã Sơn Tây,dat,2000000000,ban,2.0
61.0,Quận Long Biên,dat,15860000000,ban,15.86
115.0,Huyện Chương Mỹ,dat,1700000000,ban,1.7
127.0,Huyện Sóc Sơn,nha_pho,4570000000,ban,4.57
100.0,Thị xã Sơn Tây,nha_pho,3500000000,ban,3.5
64.0,Quận Hoàng Mai,nha_pho,8600000000,ban,8.6
34.0,Quận Long Biên,nha_pho,4450000000,ban,4.45
100.0,Huyện Quốc Oai,dat,2400000000,ban,2.4
124.5,Huyện Sóc Sơn,dat,1800000000,ban,1.8
80.0,Huyện Quốc Oai,nha_pho,4700000000,ban,4.7
80.0,Huyện Sóc Sơn,nha_pho,3290000000,ban,3.29
100.0,Thị xã Sơn Tây,dat,3500000000,ban,3.5
50.0,Quận Hà Đông,dat,13700000000,ban,13.7
107.0,Huyện Sóc Sơn,dat,1690000000,ban,1.69
162.0,Huyện Đan Phượng,dat,10000000000,ban,10.0
109.0,Quận Cầu Giấy,dat,44900000000,ban,44.9
80.0,Huyện Sóc Sơn,dat,1900000000,ban,1.9
141.0,Huyện Sóc Sơn,dat,2350000000,ban,2.35
100.0,Huyện Quốc Oai,dat,1900000000,ban,1.9
100.0,Huyện Quốc Oai,nha_pho,4800000000,ban,4.8
204.0,Huyện Quốc Oai,dat,7300000000,ban,7.3
69.0,Huyện Thanh Oai,nha_pho,85000000,ban,0.085
200.0,Huyện Gia Lâm,nha_pho,22800000000,ban,22.8
57.0,Quận Bắc Từ Liêm,dat,10500000000,ban,10.5
196.0,Huyện Mê Linh,dat,8820000000,ban,8.82
65.0,Quận Hà Đông,dat,5070000000,ban,5.07
408.0,Huyện Quốc Oai,dat,1346400000,ban,1.3464
56.0,Quận Long Biên,dat,6000000000,ban,6.0
51.0,Quận Hà Đông,nha_pho,4500000000,ban,4.5
50.0,Thị xã Sơn Tây,dat,1000000000,ban,1.0
73.8,Huyện Đông Anh,dat,4700000000,ban,4.7
82.0,Huyện Chương Mỹ,nha_pho,2200000000,ban,2.2
44.0,Quận Hà Đông,nha_pho,8750000000,ban,8.75
100.0,Huyện Thạch Thất,dat,3870000000,ban,3.87
75.0,Huyện Đan Phượng,nha_pho,12200000000,ban,12.2
100.0,Huyện Sóc Sơn,dat,1490000000,ban,1.49
100.0,Huyện Thạch Thất,dat,3400000000,ban,3.4
100.0,Thị xã Sơn Tây,dat,2500000000,ban,2.5
76.0,Quận Bắc Từ Liêm,dat,20900000000,ban,20.9
60.0,Quận Tây Hồ,dat,12400000000,ban,12.4
175.0,Quận Long Biên,dat,41000000000,ban,41.0
120.0,Quận Bắc Từ Liêm,dat,17200000000,ban,17.2
180.0,Huyện Đông Anh,dat,22500000000,ban,22.5
80.0,Huyện Thạch Thất,dat,5999999999,ban,5.999999999
80.0,Huyện Chương Mỹ,dat,1500000000,ban,1.5
70.0,Quận Bắc Từ Liêm,dat,13600000000,ban,13.6
108.0,Huyện Sóc Sơn,dat,6200000000,ban,6.2
100.0,Huyện Quốc Oai,dat,2182368688,ban,2.182368688
120.0,Quận Hoàng Mai,dat,20500000000,ban,20.5
30.0,Quận Tây Hồ,dat,6500000000,ban,6.5
45.0,Quận Hoàng Mai,dat,8600000000,ban,8.6
86.0,Huyện Chương Mỹ,dat,1586000000,ban,1.586
52.0,Quận Long Biên,dat,11100000000,ban,11.1
115.0,Huyện Sóc Sơn,nha_pho,4800000000,ban,4.8
50.0,Quận Hà Đông,nha_pho,3333000000,ban,3.333
80.0,Huyện Chương Mỹ,dat,3200000000,ban,3.2
83.0,Huyện Đông Anh,dat,7350000000,ban,7.35
52.5998,Quận Long Biên,dat,13676000000,ban,13.676
80.0,Huyện Đan Phượng,dat,4840000000,ban,4.84
37.0,Quận Long Biên,dat,6450000000,ban,6.45
37.0,Quận Hà Đông,dat,2700000000,ban,2.7
80.0,Huyện Đan Phượng,dat,4840000000,ban,4.84
85.0,Huyện Chương Mỹ,dat,1700000000,ban,1.7
60.0,Huyện Gia Lâm,nha_pho,8700000000,ban,8.7
65.0,Huyện Quốc Oai,dat,3800000000,ban,3.8
475.0,Huyện Thường Tín,dat,1500000000,ban,1.5
80.0,Quận Hoàng Mai,dat,1250000000,ban,1.25
80.0,Huyện Chương Mỹ,dat,3200000000,ban,3.2
80.0,Huyện Đông Anh,dat,6000000000,ban,6.0
25.0,Quận Hoàng Mai,dat,4900000000,ban,4.9
40.0,Quận Long Biên,nha_pho,5900000000,ban,5.9
96.0,Quận Long Biên,dat,5150000000,ban,5.15
84.0,Huyện Đan Phượng,dat,5500000000,ban,5.5
100.0,Huyện Thạch Thất,nha_pho,1720000000,ban,1.72
106.0,Huyện Chương Mỹ,dat,1600000000,ban,1.6
37.0,Quận Long Biên,dat,6300000000,ban,6.3
113.0,Huyện Gia Lâm,dat,9255000000,ban,9.255
100.0,Huyện Sóc Sơn,nha_pho,1580000000,ban,1.58
146.0,Huyện Quốc Oai,dat,6000000000,ban,6.0
84.0,Huyện Mỹ Đức,dat,400000000,ban,0.4
59.7999,Huyện Hoài Đức,nha_pho,7000000000,ban,7.0
100.0,Huyện Quốc Oai,dat,2200000000,ban,2.2
101.0,Huyện Gia Lâm,nha_pho,7500000000,ban,7.5
67.5998,Huyện Thạch Thất,dat,2250000000,ban,2.25
100.0,Huyện Thạch Thất,dat,3000000000,ban,3.0
80.0,Huyện Chương Mỹ,dat,2500000000,ban,2.5
90.0,Huyện Mỹ Đức,dat,399999999,ban,0.399999999
50.0,Huyện Đông Anh,dat,5800000000,ban,5.8
52.0,Quận Long Biên,nha_pho,15000000000,ban,15.0
163.0,Huyện Đông Anh,nha_pho,10800000000,ban,10.8
95.0,Huyện Đông Anh,dat,14500000000,ban,14.5
125.0,Quận Cầu Giấy,dat,29000000000,ban,29.0
168.0,Quận Long Biên,dat,17500000000,ban,17.5
40.0,Huyện Gia Lâm,dat,3700000000,ban,3.7
100.0,Huyện Hoài Đức,dat,2000000000,ban,2.0
100.3,Huyện Sóc Sơn,dat,3500000000,ban,3.5
67.0,Huyện Thạch Thất,dat,1850000000,ban,1.85
100.0,Huyện Thạch Thất,nha_pho,2500000000,ban,2.5
91.0,Huyện Sóc Sơn,dat,2250000000,ban,2.25
100.0,Huyện Quốc Oai,dat,2500000000,ban,2.5
58.0,Huyện Sóc Sơn,nha_pho,2100000000,ban,2.1
151.0,Huyện Mỹ Đức,nha_pho,1390000000,ban,1.39
45.0,Huyện Mê Linh,dat,1950000000,ban,1.95
82.0,Quận Long Biên,dat,18900000000,ban,18.9
152.0,Thị xã Sơn Tây,nha_pho,3900000000,ban,3.9
80.0,Huyện Chương Mỹ,dat,1100000000,ban,1.1
38.0,Quận Hà Đông,dat,2900000000,ban,2.9
50.0,Quận Long Biên,dat,8000000000,ban,8.0
100.0,Huyện Quốc Oai,dat,1900000000,ban,1.9
54.0,Huyện Hoài Đức,dat,6600000000,ban,6.6
120.0,Huyện Thạch Thất,dat,3800000000,ban,3.8
100.0,Huyện Quốc Oai,dat,2600000000,ban,2.6
100.0,Huyện Quốc Oai,dat,2500000000,ban,2.5
43.0,Quận Nam Từ Liêm,dat,7300000000,ban,7.3
76.0,Huyện Sóc Sơn,nha_pho,2200000000,ban,2.2
42.0,Huyện Đông Anh,nha_pho,2850000000,ban,2.85
77.0,Huyện Hoài Đức,dat,8400000000,ban,8.4
35.0,Huyện Gia Lâm,nha_pho,7900000000,ban,7.9
50.0,Quận Hà Đông,nha_pho,7300000000,ban,7.3
42.0,Huyện Thanh Trì,dat,4900000000,ban,4.9
40.0,Quận Hà Đông,dat,4000000000,ban,4.0
180.0,Huyện Thanh Oai,nha_pho,3600000000,ban,3.6
100.0,Huyện Quốc Oai,dat,3000000000,ban,3.0
125.0,Quận Bắc Từ Liêm,dat,51000000000,ban,51.0
33.0,Quận Hà Đông,dat,4000000000,ban,4.0
62.0,Huyện Đông Anh,dat,5000000000,ban,5.0
100.0,Huyện Thạch Thất,dat,4500000000,ban,4.5
80.0,Huyện Chương Mỹ,nha_pho,1367000000,ban,1.367
61.0,Quận Nam Từ Liêm,dat,8300000000,ban,8.3
80.0,Huyện Chương Mỹ,nha_pho,1708000000,ban,1.708
42.0,Quận Nam Từ Liêm,dat,6800000000,ban,6.8
80.0,Huyện Chương Mỹ,dat,1476000000,ban,1.476
60.0,Quận Hà Đông,dat,3200000000,ban,3.2
37.0,Quận Thanh Xuân,dat,11500000000,ban,11.5
65.0,Quận Hà Đông,dat,2800000000,ban,2.8
92.0,Quận Hai Bà Trưng,dat,15500000000,ban,15.5
70.0,Quận Nam Từ Liêm,dat,8100000000,ban,8.1
60.0,Quận Hà Đông,dat,2600000000,ban,2.6
32.0,Quận Hà Đông,nha_pho,5950000000,ban,5.95
62.5,Quận Hoàng Mai,dat,11800000000,ban,11.8
52.0,Quận Long Biên,dat,11100000000,ban,11.1
92.0,Huyện Thạch Thất,nha_pho,4500000000,ban,4.5
187.0,Huyện Quốc Oai,dat,2850000000,ban,2.85
86.5,Huyện Chương Mỹ,dat,4190000000,ban,4.19
80.0,Huyện Chương Mỹ,dat,1710000000,ban,1.71
93.0,Huyện Thanh Oai,dat,8700000000,ban,8.7
60.0,Huyện Đông Anh,nha_pho,5500000000,ban,5.5
68.0,Huyện Đông Anh,dat,15500000000,ban,15.5
196.0,Huyện Gia Lâm,dat,11500000000,ban,11.5
50.0,Quận Hà Đông,dat,9500000000,ban,9.5
32.0,Quận Long Biên,dat,5600000000,ban,5.6
300.0,Huyện Quốc Oai,dat,15000000000,ban,15.0
92.5,Huyện Mê Linh,dat,5000000000,ban,5.0
62.0,Quận Long Biên,dat,8600000000,ban,8.6
85.0,Huyện Chương Mỹ,dat,1370000000,ban,1.37
90.0,Huyện Sóc Sơn,dat,5100000000,ban,5.1
110.0,Huyện Quốc Oai,nha_pho,2568133346,ban,2.568133346
61.5,Huyện Thạch Thất,dat,2300000000,ban,2.3
100.0,Huyện Quốc Oai,nha_pho,3600000000,ban,3.6
128.0,Huyện Thạch Thất,dat,4500000000,ban,4.5
54.0,Huyện Gia Lâm,dat,7500000000,ban,7.5
100.0,Huyện Quốc Oai,dat,2600000000,ban,2.6
100.0,Thị xã Sơn Tây,nha_pho,3300000000,ban,3.3
100.0,Huyện Chương Mỹ,dat,2700000000,ban,2.7
106.0,Huyện Đông Anh,dat,21700000000,ban,21.7
53.0,Huyện Đông Anh,dat,5200000000,ban,5.2
55.0,Huyện Thanh Trì,dat,7425000000,ban,7.425
72.0,Quận Tây Hồ,dat,13900000000,ban,13.9
55.0,Quận Hai Bà Trưng,dat,16850000000,ban,16.85
38.0,Quận Hà Đông,nha_pho,2990000000,ban,2.99
107.0,Huyện Quốc Oai,dat,4760000000,ban,4.76
112.0,Quận Long Biên,dat,9500000000,ban,9.5
100.0,Huyện Thạch Thất,dat,5200000000,ban,5.2
69.0,Huyện Đông Anh,dat,7900000000,ban,7.9
43.0,Quận Hoàng Mai,dat,6900000000,ban,6.9
66.0,Huyện Đông Anh,dat,5748000000,ban,5.748
459.0,Huyện Phúc Thọ,dat,21000000000,ban,21.0
43.0,Quận Long Biên,dat,5800000000,ban,5.8
50.0,Quận Cầu Giấy,dat,8200000000,ban,8.2
124.0,Huyện Phúc Thọ,nha_pho,7400000000,ban,7.4
48.0,Quận Bắc Từ Liêm,dat,10500000000,ban,10.5
145.0,Thị xã Sơn Tây,dat,3300000000,ban,3.3
100.0,Thị xã Sơn Tây,nha_pho,3200000000,ban,3.2
58.0,Huyện Mê Linh,dat,2900000000,ban,2.9
205.0,Quận Hai Bà Trưng,nha_pho,44000000000,ban,44.0
57.0,Huyện Đông Anh,dat,1500000000,ban,1.5
82.5999,Quận Bắc Từ Liêm,dat,9950000000,ban,9.95
55.0,Quận Ba Đình,nha_pho,12500000000,ban,12.5
90.0,Quận Cầu Giấy,nha_pho,33000000000,ban,33.0
61.0,Thị xã Sơn Tây,dat,2400000000,ban,2.4
100.0,Huyện Thạch Thất,nha_pho,4000000000,ban,4.0
100.0,Quận Bắc Từ Liêm,dat,17800000000,ban,17.8
176.0,Quận Tây Hồ,biet_thu,98000000000,ban,98.0
58.0,Quận Bắc Từ Liêm,dat,11000000000,ban,11.0
58.0,Quận Bắc Từ Liêm,dat,11200000000,ban,11.2
177.0,Quận Thanh Xuân,nha_pho,5200000000,ban,5.2
55.0,Quận Long Biên,dat,6100000000,ban,6.1
50.0,Quận Hà Đông,dat,12800000000,ban,12.8
177.0,Huyện Gia Lâm,dat,12000000000,ban,12.0
32.0,Quận Hà Đông,dat,6000000000,ban,6.0
100.0,Thị xã Sơn Tây,dat,2500000000,ban,2.5
80.0,Quận Bắc Từ Liêm,dat,21500000000,ban,21.5
126.8,Huyện Gia Lâm,dat,6000000000,ban,6.0
50.0,Huyện Phú Xuyên,dat,850000000,ban,0.85
80.0,Huyện Chương Mỹ,dat,1410000000,ban,1.41
80.0,Huyện Chương Mỹ,nha_pho,1450000000,ban,1.45
1640.0,Huyện Sóc Sơn,nha_pho,7400000000,ban,7.4
80.0,Huyện Chương Mỹ,dat,1200000000,ban,1.2
51.5998,Quận Long Biên,dat,10900000000,ban,10.9
65.0,Quận Long Biên,dat,16950000000,ban,16.95
68.0,Huyện Đông Anh,nha_pho,3400000000,ban,3.4
80.0,Quận Long Biên,dat,15500000000,ban,15.5
90.0,Quận Long Biên,dat,18300000000,ban,18.3
56.0,Quận Hà Đông,dat,9500000000,ban,9.5
50.0,Quận Hà Đông,dat,12900000000,ban,12.9
65.0,Huyện Chương Mỹ,nha_pho,3500000000,ban,3.5
50.0,Quận Hà Đông,dat,12400000000,ban,12.4
134.0,Huyện Đông Anh,nha_pho,7750000000,ban,7.75
111.0,Huyện Đông Anh,dat,9850000000,ban,9.85
80.0,Huyện Đông Anh,nha_pho,11000000000,ban,11.0
180.0,Huyện Đông Anh,dat,16600000000,ban,16.6
60.0,Quận Nam Từ Liêm,nha_pho,1080000000,ban,1.08
90.0,Huyện Đông Anh,dat,7200000000,ban,7.2
42.9,Huyện Đông Anh,dat,4000000000,ban,4.0
40.0,Huyện Đông Anh,dat,4100000000,ban,4.1
41.2999,Quận Hà Đông,dat,6600000000,ban,6.6
62.0,Quận Hoàng Mai,dat,8500000000,ban,8.5
94.0,Quận Tây Hồ,dat,50900000000,ban,50.9
40.5999,Huyện Thanh Trì,dat,2600000000,ban,2.6
81.3,Huyện Thường Tín,dat,5486900000,ban,5.4869
103.0,Huyện Quốc Oai,dat,618000000,ban,0.618
35.0,Huyện Đông Anh,nha_pho,2650000000,ban,2.65
106.0,Huyện Sóc Sơn,nha_pho,1730000000,ban,1.73
100.0,Thị xã Sơn Tây,dat,4000000000,ban,4.0
90.0,Huyện Mê Linh,dat,9100000000,ban,9.1
150.0,Huyện Ba Vì,nha_pho,2250000000,ban,2.25
76.0,Huyện Thạch Thất,nha_pho,2299000000,ban,2.299
2200.0,Huyện Ba Vì,dat,11000000000,ban,11.0
150.0,Quận Tây Hồ,dat,36000000000,ban,36.0
40.0,Huyện Thanh Trì,dat,2900000000,ban,2.9
100.0,Huyện Quốc Oai,nha_pho,3500000000,ban,3.5
150.0,Huyện Ba Vì,nha_pho,1800000000,ban,1.8
108.0,Huyện Sóc Sơn,dat,3200000000,ban,3.2
86.4,Huyện Sóc Sơn,dat,2590000000,ban,2.59
51.0,Huyện Gia Lâm,dat,3300000000,ban,3.3
50.0,Quận Bắc Từ Liêm,dat,8750000000,ban,8.75
100.0,Huyện Ba Vì,dat,768000000,ban,0.768
77.0,Huyện Chương Mỹ,dat,5500000000,ban,5.5
50.0,Quận Nam Từ Liêm,dat,11000000000,ban,11.0
180.0,Quận Hoàng Mai,dat,4620000000,ban,4.62
70.0,Quận Hoàng Mai,dat,1450000000,ban,1.45
50.0,Quận Hà Đông,dat,2800000000,ban,2.8
147.0,Thị xã Sơn Tây,dat,2500000000,ban,2.5
76.0,Huyện Đông Anh,dat,10800000000,ban,10.8
90.0,Quận Hà Đông,dat,1800000000,ban,1.8
151.0,Huyện Thạch Thất,dat,4000000000,ban,4.0
88.0,Huyện Chương Mỹ,nha_pho,2800000000,ban,2.8
80.0,Huyện Sóc Sơn,nha_pho,2090000000,ban,2.09
75.0,Huyện Quốc Oai,dat,5500000000,ban,5.5
102.0,Huyện Sóc Sơn,nha_pho,2890000000,ban,2.89
100.0,Huyện Sóc Sơn,dat,880000000,ban,0.88
100.0,Huyện Quốc Oai,nha_pho,3500000000,ban,3.5
70.0,Huyện Quốc Oai,dat,2500000000,ban,2.5
205.0,Quận Hai Bà Trưng,nha_pho,44000000000,ban,44.0
28.0,Quận Hoàng Mai,dat,4900000000,ban,4.9
50.0,Quận Nam Từ Liêm,dat,10900000000,ban,10.9
50.0,Quận Nam Từ Liêm,dat,10900000000,ban,10.9
53.0,Quận Bắc Từ Liêm,dat,4484000000,ban,4.484
40.0,Quận Long Biên,dat,12000000000,ban,12.0
83.0,Quận Long Biên,dat,21000000000,ban,21.0
126.0,Huyện Ba Vì,dat,1750000000,ban,1.75
50.0,Quận Long Biên,dat,8300000000,ban,8.3
50.0,Quận Long Biên,dat,8200000000,ban,8.2
90.0,Quận Long Biên,dat,40400000000,ban,40.4
70.0,Huyện Đông Anh,dat,3850000000,ban,3.85
65.0,Quận Long Biên,dat,17300000000,ban,17.3
100.0,Huyện Quốc Oai,dat,2300000000,ban,2.3
374.0,Quận Hà Đông,dat,26900000000,ban,26.9
80.0,Quận Bắc Từ Liêm,nha_pho,7200000000,ban,7.2
500.0,Huyện Thường Tín,nha_pho,10000000,ban,0.01
44.0,Quận Bắc Từ Liêm,dat,9000000000,ban,9.0
64.0,Quận Bắc Từ Liêm,dat,9500000000,ban,9.5
150.0,Huyện Ba Vì,nha_pho,1390000000,ban,1.39
100.0,Thị xã Sơn Tây,dat,2000000000,ban,2.0
45.0,Quận Long Biên,dat,9200000000,ban,9.2
197.0,Quận Bắc Từ Liêm,nha_pho,16000000000,ban,16.0
116.0,Huyện Quốc Oai,nha_pho,4814000000,ban,4.814
100.0,Thị xã Sơn Tây,nha_pho,3599000000,ban,3.599
87.0,Huyện Phúc Thọ,dat,3500000000,ban,3.5
90.0,Huyện Hoài Đức,dat,4000000000,ban,4.0
86.8,Huyện Thạch Thất,dat,3750000000,ban,3.75
140.0,Huyện Đông Anh,dat,11500000000,ban,11.5
100.0,Thị xã Sơn Tây,dat,3200000000,ban,3.2
80.0,Quận Cầu Giấy,dat,33500000000,ban,33.5
100.0,Thị xã Sơn Tây,dat,1890000000,ban,1.89
40.0,Quận Long Biên,nha_pho,5600000000,ban,5.6
40.0,Quận Bắc Từ Liêm,dat,8500000000,ban,8.5
50.0,Huyện Phú Xuyên,dat,900000000,ban,0.9
75.0,Quận Long Biên,dat,7600000000,ban,7.6
100.0,Huyện Thạch Thất,dat,2140000000,ban,2.14
84.0,Huyện Thạch Thất,dat,55000000,ban,0.055
94.5998,Huyện Mỹ Đức,dat,3700000000,ban,3.7
78.0,Huyện Thường Tín,dat,5500000000,ban,5.5
85.0,Huyện Thạch Thất,nha_pho,2390000000,ban,2.39
236.0,Quận Bắc Từ Liêm,dat,35400000000,ban,35.4
43.0,Huyện Đông Anh,dat,4950000000,ban,4.95
60.7999,Thị xã Sơn Tây,dat,2000000000,ban,2.0
31.0,Quận Bắc Từ Liêm,dat,4900000000,ban,4.9
89.8,Huyện Gia Lâm,nha_pho,7813000000,ban,7.813
100.0,Huyện Mê Linh,nha_pho,4900000000,ban,4.9
80.0,Huyện Chương Mỹ,dat,1550000000,ban,1.55
40.0,Quận Long Biên,dat,6500000000,ban,6.5
40.0,Huyện Đông Anh,nha_pho,2650000000,ban,2.65
112.0,Huyện Sóc Sơn,dat,3200000000,ban,3.2
81.0,Quận Long Biên,nha_pho,13900000000,ban,13.9
60.0,Thị xã Sơn Tây,dat,3500000000,ban,3.5
30.0499,Quận Bắc Từ Liêm,dat,8800000000,ban,8.8
85.0,Huyện Thạch Thất,nha_pho,1200000000,ban,1.2
143.0,Huyện Phúc Thọ,dat,7150000000,ban,7.15
50.0,Quận Bắc Từ Liêm,dat,7000000000,ban,7.0
52.0,Huyện Gia Lâm,dat,2400000000,ban,2.4
62.0,Huyện Thạch Thất,nha_pho,2200000000,ban,2.2
100.0,Huyện Quốc Oai,dat,3850000000,ban,3.85
100.0,Huyện Thạch Thất,dat,2500000000,ban,2.5
317.1,Huyện Hoài Đức,dat,39000000000,ban,39.0
92.0,Quận Ba Đình,dat,16500000000,ban,16.5
586.0,Huyện Chương Mỹ,dat,5500000000,ban,5.5
900.0,Quận Bắc Từ Liêm,dat,27000000000,ban,27.0
101.0,Huyện Sóc Sơn,dat,785000000,ban,0.785
61.5,Huyện Thạch Thất,dat,2350000000,ban,2.35
78.0,Huyện Thạch Thất,nha_pho,2450000000,ban,2.45
190.6,Huyện Sóc Sơn,dat,5718000000,ban,5.718
150.0,Huyện Đông Anh,dat,4900000000,ban,4.9
60.0,Thị xã Sơn Tây,nha_pho,2850000000,ban,2.85
97.0,Quận Nam Từ Liêm,nha_pho,31000000000,ban,31.0
946.0,Huyện Hoài Đức,nha_pho,3200000000,ban,3.2
45.0,Quận Hà Đông,dat,4298000000,ban,4.298
10000.0,Huyện Thanh Trì,nha_pho,165000000000,ban,165.0
70.0,Quận Bắc Từ Liêm,dat,11200000000,ban,11.2
80.0,Huyện Mỹ Đức,dat,2400000000,ban,2.4
77.0,Quận Long Biên,dat,11500000000,ban,11.5
151.0,Huyện Phú Xuyên,nha_pho,6000000000,ban,6.0
110.0,Huyện Thạch Thất,dat,3905000000,ban,3.905
100.0,Thị xã Sơn Tây,dat,3200000000,ban,3.2
42.0,Quận Nam Từ Liêm,dat,8000000000,ban,8.0
531.0,Huyện Ba Vì,dat,3080000000,ban,3.08
90.0,Huyện Quốc Oai,dat,2450000000,ban,2.45
50.0,Quận Nam Từ Liêm,dat,6000000000,ban,6.0
90.0,Huyện Quốc Oai,dat,2500000000,ban,2.5
110.0,Quận Tây Hồ,dat,23000000000,ban,23.0
318.0,Huyện Quốc Oai,dat,2050000000,ban,2.05
111.1999,Huyện Đông Anh,dat,16124000000,ban,16.124
100.0,Huyện Thạch Thất,dat,2200000000,ban,2.2
40.0,Quận Long Biên,dat,13000000000,ban,13.0
50.0,Quận Long Biên,dat,9500000000,ban,9.5
50.0,Huyện Sóc Sơn,dat,1700000000,ban,1.7
150.0,Huyện Ba Vì,nha_pho,2400000000,ban,2.4
100.0,Quận Bắc Từ Liêm,dat,14000000000,ban,14.0
52.0,Huyện Hoài Đức,dat,11000000000,ban,11.0
80.5998,Huyện Ứng Hòa,dat,2579200000,ban,2.5792
81.0998,Huyện Chương Mỹ,dat,1700000000,ban,1.7
104.0,Thị xã Sơn Tây,nha_pho,3100000000,ban,3.1
107.0998,Huyện Mỹ Đức,dat,3200000000,ban,3.2
64.0,Huyện Thanh Oai,dat,4500000000,ban,4.5
48.0,Huyện Hoài Đức,dat,3200000000,ban,3.2
58.0,Huyện Đông Anh,dat,5800000000,ban,5.8
62.2999,Huyện Hoài Đức,dat,5200000000,ban,5.2
54.0,Huyện Hoài Đức,dat,7200000000,ban,7.2
148.0,Thị xã Sơn Tây,dat,2350000000,ban,2.35
102.0,Huyện Hoài Đức,dat,6700000000,ban,6.7
80.0,Huyện Đông Anh,dat,16800000000,ban,16.8
89.5,Huyện Mỹ Đức,dat,1700000000,ban,1.7
86.0,Huyện Chương Mỹ,dat,1500000000,ban,1.5
451.0,Huyện Quốc Oai,dat,8888888888,ban,8.888888888
33.0,Quận Bắc Từ Liêm,dat,5500000000,ban,5.5
91.6999,Huyện Mỹ Đức,dat,1400000000,ban,1.4
66.0,Huyện Đông Anh,nha_pho,5000000000,ban,5.0
100.0,Huyện Thạch Thất,dat,3300000000,ban,3.3
32.0,Quận Bắc Từ Liêm,dat,8800000000,ban,8.8
95.0,Huyện Thạch Thất,dat,2950000000,ban,2.95
100.0,Huyện Quốc Oai,dat,2500000000,ban,2.5
70.0,Quận Long Biên,dat,25000000000,ban,25.0
68.0,Quận Cầu Giấy,dat,16000000000,ban,16.0
124.0,Huyện Phúc Thọ,dat,7500000000,ban,7.5
169.0,Huyện Mê Linh,dat,11800000000,ban,11.8
32.0,Huyện Gia Lâm,nha_pho,7360000000,ban,7.36
85.0,Huyện Gia Lâm,dat,4600000000,ban,4.6
113.0,Huyện Thạch Thất,dat,3955000000,ban,3.955
55.0,Huyện Hoài Đức,dat,5200000000,ban,5.2
100.0,Huyện Quốc Oai,dat,3000000000,ban,3.0
80.0,Huyện Chương Mỹ,dat,1700000000,ban,1.7
110.0,Huyện Thạch Thất,dat,3000000000,ban,3.0
100.0,Huyện Phúc Thọ,dat,6500000000,ban,6.5
100.0,Thị xã Sơn Tây,dat,2000000000,ban,2.0
77.0,Huyện Sóc Sơn,dat,2150000000,ban,2.15
140.0,Huyện Gia Lâm,nha_pho,13500000000,ban,13.5
52.0,Huyện Thanh Trì,dat,7500000000,ban,7.5
400.0,Quận Long Biên,dat,1200000000,ban,1.2
927.0,Huyện Ba Vì,dat,5100000000,ban,5.1
85.0,Huyện Đông Anh,nha_pho,6600000000,ban,6.6
78.9,Huyện Chương Mỹ,dat,2150000000,ban,2.15
100.0,Huyện Quốc Oai,dat,3100000000,ban,3.1
32.0,Quận Hà Đông,nha_pho,7300000000,ban,7.3
451.0,Huyện Quốc Oai,nha_pho,9909000000,ban,9.909
335.2,Huyện Quốc Oai,dat,6780000000,ban,6.78
120.0,Huyện Phú Xuyên,dat,120000000,ban,0.12
100.0,Huyện Chương Mỹ,nha_pho,2100000000,ban,2.1
50.0,Huyện Đan Phượng,dat,7100000000,ban,7.1
50.0,Quận Hoàng Mai,dat,22000000000,ban,22.0
100.0,Huyện Quốc Oai,dat,3600000000,ban,3.6
155.0,Quận Nam Từ Liêm,dat,65000000000,ban,65.0
85.0,Quận Long Biên,dat,17000000000,ban,17.0
72.0,Thị xã Sơn Tây,dat,1250000000,ban,1.25
78.0,Huyện Chương Mỹ,nha_pho,4300000000,ban,4.3
